,game_id,team_id,fastBreakPoints,pointsInPaint,biggestLead,secondChancePoints,pointsOffTurnovers,longestRun,points,fgm,fga,fgp,ftm,fta,ftp,tpm,tpa,tpp,offReb,defReb,totReb,assists,pFouls,steals,turnovers,blocks,plusMinus,min
694,9752,41,6,42,25,11,14,20,104,42,84,50.0,8,10,80.0,12,35,34.3,7,41,48,29,17,6,15,7,12,240:00
695,9752,41,8,26,4,16,12,18,92,31,92,33.7,17,20,85.0,13,40,32.5,14,30,44,21,15,7,13,5,-12,240:00
696,9753,19,8,48,0,17,6,10,101,38,88,43.2,17,21,81.0,8,24,33.3,13,26,39,21,19,6,9,6,-11,240:00
697,9753,19,0,34,22,10,14,10,112,38,79,48.1,22,25,88.0,14,29,48.3,8,29,37,29,22,5,13,6,11,240:00
698,9754,10,16,52,11,12,15,13,127,43,79,54.4,26,30,86.7,15,35,42.9,9,25,34,34,23,5,13,6,6,240:00
699,9754,10,17,50,9,17,25,15,121,44,87,50.6,20,31,64.5,13,34,38.2,15,24,39,21,25,9,13,1,-6,240:00
700,9755,2,10,40,19,9,15,16,89,33,78,42.3,17,18,94.4,6,23,26.1,10,37,47,20,16,7,19,3,-2,240:00
701,9755,2,6,36,4,10,20,17,91,31,81,38.3,19,22,86.4,10,38,26.3,9,30,39,17,19,10,11,4,2,240:00
702,9756,22,24,50,2,11,17,11,102,40,102,39.2,11,16,68.8,11,36,30.6,12,29,41,25,15,8,10,6,-27,240:00
703,9756,22,26,66,31,10,18,14,129,53,99,53.5,7,9,77.8,16,40,40.0,11,46,57,35,17,6,14,8,27,240:00
704,9757,31,16,38,2,18,15,14,106,40,90,44.4,10,15,66.7,16,36,44.4,11,32,43,28,17,9,15,2,-8,240:00
705,9757,31,19,42,14,7,19,15,114,43,83,51.8,13,17,76.5,15,31,48.4,9,37,46,28,16,6,14,5,8,240:00
706,9758,21,7,34,2,8,8,11,100,38,84,45.2,10,16,62.5,14,41,34.1,4,26,30,24,17,8,11,3,-20,240:00
707,9758,21,6,52,21,14,15,11,120,47,97,48.5,11,13,84.6,15,35,42.9,15,36,51,21,19,6,12,1,20,240:00
708,9759,11,15,52,5,12,17,8,102,38,90,42.2,17,25,68.0,9,39,23.1,11,38,49,31,17,8,15,7,-4,240:00
709,9759,11,10,46,7,5,11,9,106,42,88,47.7,8,12,66.7,14,36,38.9,4,35,39,23,21,10,11,2,4,240:00
710,9760,28,11,44,28,17,22,9,115,42,97,43.3,17,20,85.0,14,40,35.0,12,40,52,19,19,16,10,7,26,240:00
711,9760,28,10,50,2,15,5,9,89,35,85,41.2,12,18,66.7,7,32,21.9,9,39,48,19,19,7,23,5,-26,240:00
712,9761,4,7,36,24,11,15,9,120,41,82,50.0,20,21,95.2,18,43,41.9,7,37,44,31,15,8,13,3,24,240:00
713,9761,4,14,38,5,13,23,9,96,36,90,40.0,10,11,90.9,14,45,31.1,10,34,44,20,22,9,14,2,-24,240:00
714,9762,29,9,36,0,8,15,11,95,35,80,43.8,12,13,92.3,13,39,33.3,8,28,36,22,15,8,12,4,-29,240:00
715,9762,29,9,44,32,16,16,11,124,47,90,52.2,11,14,78.6,19,40,47.5,14,35,49,29,14,9,9,1,29,240:00
716,9763,6,11,34,17,11,25,13,100,38,86,44.2,13,14,92.9,11,29,37.9,7,38,45,19,20,9,15,4,10,240:00
717,9763,6,13,32,4,6,20,9,90,29,81,35.8,21,21,100,11,34,32.4,9,35,44,16,15,7,19,7,-10,240:00
718,9764,2,4,42,9,11,9,9,98,36,78,46.2,16,20,80.0,10,29,34.5,6,40,46,23,16,7,14,6,6,240:00
719,9764,2,6,28,11,6,15,8,92,32,83,38.6,12,16,75.0,16,40,40.0,7,35,42,18,18,6,13,3,-6,240:00
720,9765,30,16,64,32,18,28,15,129,52,98,53.1,9,11,81.8,16,33,48.5,11,36,47,32,17,11,13,5,22,240:00
721,9765,30,10,48,3,22,19,14,107,39,96,40.6,16,17,94.1,13,47,27.7,16,31,47,23,10,7,17,2,-22,240:00
722,9766,23,8,28,19,6,7,14,100,30,74,40.5,29,34,85.3,11,21,52.4,7,38,45,20,25,2,12,3,-5,240:00
723,9766,23,7,44,9,5,9,14,105,39,84,46.4,17,25,68.0,10,28,35.7,6,36,42,23,22,9,5,4,5,240:00
724,9767,26,8,44,6,24,11,8,111,43,95,45.3,9,14,64.3,16,43,37.2,12,29,41,30,27,8,16,5,-18,240:00
725,9767,26,5,54,20,12,13,10,129,47,85,55.3,21,32,65.6,14,30,46.7,9,37,46,32,17,10,11,7,18,240:00
726,9768,15,0,40,12,8,4,13,84,32,86,37.2,12,16,75.0,8,37,21.6,9,35,44,16,15,6,7,6,-8,240:00
727,9768,15,10,42,8,9,12,10,92,37,86,43.0,7,10,70.0,11,34,32.4,8,38,46,22,15,1,10,5,8,240:00
728,9769,9,19,50,13,10,5,9,101,40,84,47.6,12,17,70.6,9,32,28.1,10,36,46,20,16,4,11,5,-10,240:00
729,9769,9,23,40,13,2,17,9,111,45,90,50.0,7,10,70.0,14,36,38.9,10,34,44,30,19,7,8,2,10,240:00
730,9770,14,14,48,5,14,9,18,102,36,95,37.9,19,26,73.1,11,38,28.9,14,32,46,24,16,6,17,5,-34,240:00
731,9770,14,30,70,40,10,33,20,136,52,96,54.2,16,20,80.0,16,41,39.0,7,42,49,33,21,14,10,8,34,240:00
732,9771,28,7,38,7,15,12,10,99,32,85,37.6,28,36,77.8,7,31,22.6,14,38,52,21,23,8,15,2,3,240:00
733,9771,28,8,30,7,8,12,7,96,31,85,36.5,21,27,77.8,13,44,29.5,13,41,54,18,28,8,18,3,-3,240:00
734,9772,20,13,28,18,12,31,13,103,37,82,45.1,11,13,84.6,18,40,45.0,8,37,45,22,13,11,17,5,13,240:00
735,9772,20,10,30,7,7,19,13,90,34,83,41.0,7,10,70.0,15,41,36.6,9,33,42,26,15,6,20,10,-13,240:00
736,9773,38,20,42,14,11,18,11,113,41,89,46.1,16,18,88.9,15,33,45.5,12,27,39,20,17,7,11,2,-5,240:00
737,9773,38,13,44,13,16,15,10,118,46,82,56.1,10,14,71.4,16,36,44.4,7,32,39,25,15,6,12,7,5,240:00
738,9774,6,20,54,28,0,19,10,121,49,89,55.1,8,11,72.7,15,34,44.1,4,32,36,31,21,9,16,2,18,240:00
739,9774,6,12,40,3,8,20,10,103,36,79,45.6,25,31,80.6,6,32,18.8,8,35,43,19,15,10,17,5,-18,240:00
740,9775,11,25,52,28,10,11,14,117,41,79,51.9,22,28,78.6,13,40,32.5,9,44,53,25,27,4,21,8,18,240:00
741,9775,11,10,42,9,10,20,10,99,34,88,38.6,21,27,77.8,10,36,27.8,9,29,38,21,23,12,11,2,-18,240:00
742,9776,27,10,50,2,8,9,12,85,33,90,36.7,13,17,76.5,6,29,20.7,6,36,42,19,16,5,8,5,-35,240:00
743,9776,27,16,56,35,9,10,14,120,46,89,51.7,12,19,63.2,16,38,42.1,6,50,56,27,20,5,9,8,35,240:00
744,9777,31,23,56,5,8,22,9,92,41,95,43.2,5,7,71.4,5,22,22.7,6,35,41,26,17,10,16,4,-14,240:00
745,9777,31,10,40,18,6,17,9,106,37,85,43.5,20,22,90.9,12,38,31.6,6,46,52,16,13,9,20,3,14,240:00
746,9778,41,9,46,9,15,8,14,87,33,90,36.7,13,16,81.2,8,42,19.0,11,37,48,23,12,7,10,5,-10,240:00
747,9778,41,19,54,13,14,18,14,97,42,96,43.8,3,6,50.0,10,32,31.2,16,43,59,30,16,6,11,8,10,240:00
748,9779,15,11,42,6,8,12,8,89,33,79,41.8,14,19,73.7,9,37,24.3,7,36,43,14,22,5,18,5,-8,240:00
749,9779,15,12,46,11,6,20,10,97,34,80,42.5,21,28,75.0,8,28,28.6,8,34,42,16,20,13,12,5,8,240:00
750,9780,2,11,44,4,9,19,10,99,37,84,44.0,14,17,82.4,11,41,26.8,12,30,42,24,17,9,14,2,-11,240:00
751,9780,2,10,44,16,8,12,11,110,41,81,50.6,15,18,83.3,13,37,35.1,6,34,40,28,17,9,11,4,11,240:00
752,9781,7,12,46,1,13,19,9,99,35,89,39.3,18,21,85.7,11,44,25.0,12,38,50,20,17,9,13,1,-10,240:00
753,9781,7,16,44,23,13,18,11,109,38,83,45.8,21,25,84.0,12,32,37.5,8,39,47,29,20,7,11,3,10,240:00
754,9782,23,8,40,15,22,11,8,98,33,75,44.0,22,28,78.6,10,35,28.6,10,28,38,18,21,6,16,3,-15,240:00
755,9782,23,7,40,18,9,13,8,113,42,87,48.3,14,17,82.4,15,40,37.5,10,29,39,29,25,6,10,2,15,240:00
756,9783,26,12,42,10,22,21,10,104,39,96,40.6,15,18,83.3,11,38,28.9,14,37,51,20,19,7,12,3,6,240:00
757,9783,26,9,40,7,17,21,10,98,37,88,42.0,8,12,66.7,16,49,32.7,11,34,45,25,20,5,18,7,-6,240:00
758,9784,17,16,44,10,7,18,9,102,40,96,41.7,10,12,83.3,12,43,27.9,11,37,48,24,19,8,13,4,-7,240:00
759,9784,17,15,50,12,13,12,9,109,40,87,46.0,17,24,70.8,12,37,32.4,9,43,52,22,10,9,15,4,7,240:00
760,9785,30,2,46,6,24,20,7,97,34,93,36.6,19,25,76.0,10,38,26.3,20,27,47,19,22,7,16,3,-10,240:00
761,9785,30,10,56,10,16,24,8,107,41,82,50.0,15,18,83.3,10,36,27.8,10,25,35,20,24,8,17,10,10,240:00
762,9786,14,4,40,0,6,10,9,89,32,90,35.6,13,19,68.4,12,42,28.6,9,37,46,16,14,6,14,4,-12,240:00
763,9786,14,13,52,17,6,11,9,101,41,92,44.6,9,16,56.2,10,39,25.6,9,47,56,18,19,10,10,6,12,240:00
764,9787,8,4,28,8,6,10,8,98,38,91,41.8,6,6,100,16,32,50.0,8,41,49,28,14,5,10,2,-7,240:00
765,9787,8,2,40,7,11,14,8,105,41,93,44.1,10,14,71.4,13,39,33.3,8,41,49,27,9,6,7,7,7,240:00
766,9788,6,26,42,20,10,17,9,107,39,83,47.0,16,20,80.0,13,29,44.8,10,26,36,23,23,7,15,9,-5,240:00
767,9788,6,9,50,6,16,29,8,112,37,84,44.0,27,28,96.4,11,31,35.5,12,32,44,26,19,10,16,5,5,240:00
768,9789,11,7,48,15,7,19,17,104,41,83,49.4,7,8,87.5,15,43,34.9,5,29,34,36,17,12,11,2,15,240:00
769,9789,11,12,36,13,21,13,13,89,34,80,42.5,9,16,56.2,12,39,30.8,13,29,42,22,11,6,17,3,-15,240:00
770,9790,41,15,40,7,9,9,9,97,38,77,49.4,6,10,60.0,15,36,41.7,5,32,37,25,19,4,17,3,-15,240:00
771,9790,41,13,50,18,5,20,9,112,41,82,50.0,20,24,83.3,10,26,38.5,7,34,41,27,13,10,6,1,15,240:00
772,9791,16,11,36,1,13,13,10,108,42,90,46.7,8,8,100,16,39,41.0,7,27,34,24,15,6,13,6,-12,240:00
773,9791,16,23,74,23,17,13,9,120,52,96,54.2,5,6,83.3,11,26,42.3,12,35,47,28,17,8,11,7,12,240:00
774,9792,31,11,42,0,17,20,13,90,35,84,41.7,14,19,73.7,6,32,18.8,11,31,42,26,12,7,12,6,-25,240:00
775,9792,31,9,40,25,18,14,13,115,41,86,47.7,12,15,80.0,21,49,42.9,12,35,47,30,17,5,12,9,25,240:00
776,9793,27,11,52,22,7,14,11,103,43,85,50.6,6,12,50.0,11,29,37.9,6,39,45,22,18,5,9,7,14,240:00
777,9793,27,8,38,7,18,9,11,89,32,89,36.0,13,16,81.2,12,36,33.3,10,36,46,22,14,6,10,4,-14,240:00
778,9794,38,12,36,7,13,37,9,103,39,94,41.5,15,17,88.2,10,38,26.3,14,21,35,24,13,10,12,3,-16,240:00
779,9794,38,14,48,21,11,13,8,119,44,80,55.0,12,13,92.3,19,46,41.3,10,36,46,34,18,8,23,9,16,240:00
780,9795,15,16,46,3,13,19,9,118,41,88,46.6,25,32,78.1,11,36,30.6,8,30,38,19,24,10,10,6,-3,240:00
781,9795,15,17,58,25,8,12,9,121,44,81,54.3,21,28,75.0,12,31,38.7,6,39,45,28,26,8,17,7,3,240:00
782,9796,11,4,42,16,18,15,9,105,38,80,47.5,17,21,81.0,12,30,40.0,14,34,48,22,23,8,18,4,3,240:00
783,9796,11,5,32,3,12,24,9,102,32,80,40.0,24,30,80.0,14,42,33.3,11,24,35,21,22,11,12,7,-3,240:00
784,9797,17,15,36,14,13,19,7,108,39,84,46.4,18,24,75.0,12,30,40.0,7,26,33,20,29,5,12,6,-22,240:00
785,9797,17,8,56,25,15,15,9,130,44,88,50.0,31,38,81.6,11,30,36.7,12,39,51,22,20,7,12,2,22,240:00
786,9798,26,10,44,19,11,13,10,113,40,89,44.9,19,25,76.0,14,38,36.8,11,34,45,26,25,7,13,6,-2,240:00
787,9798,26,11,46,9,12,15,10,115,41,91,45.1,23,25,92.0,10,33,30.3,14,29,43,19,19,6,11,13,2,240:00
788,9799,25,11,32,0,10,13,11,89,32,91,35.2,13,21,61.9,12,48,25.0,11,42,53,17,22,5,11,4,-7,240:00
789,9799,25,2,32,20,5,21,13,96,31,83,37.3,22,26,84.6,12,41,29.3,6,47,53,21,18,8,11,5,7,240:00
790,9800,16,11,48,20,2,10,11,81,34,90,37.8,4,5,80.0,9,37,24.3,8,35,43,22,12,7,11,4,-13,240:00
791,9800,16,15,42,13,15,9,11,94,38,87,43.7,5,8,62.5,13,30,43.3,12,43,55,19,12,9,13,1,13,240:00
792,9801,6,10,50,12,18,19,13,114,41,93,44.1,24,24,100,8,31,25.8,17,33,50,19,20,7,11,3,6,240:00
793,9801,6,11,38,12,8,6,11,108,39,82,47.6,16,20,80.0,14,37,37.8,7,31,38,24,22,5,11,5,-6,240:00
794,9802,8,23,34,6,9,23,12,104,37,90,41.1,18,23,78.3,12,40,30.0,10,30,40,25,17,15,10,1,-8,240:00
795,9802,8,19,44,15,13,12,12,112,44,85,51.8,10,14,71.4,14,29,48.3,10,43,53,28,22,7,17,4,8,240:00
796,9803,38,21,32,30,18,17,11,108,38,83,45.8,20,24,83.3,12,31,38.7,13,40,53,20,24,9,15,9,19,240:00
797,9803,38,11,44,6,15,27,11,89,32,84,38.1,16,25,64.0,9,37,24.3,11,28,39,15,18,9,13,3,-19,240:00
798,9804,14,9,56,10,9,14,9,99,38,84,45.2,13,22,59.1,10,39,25.6,13,35,48,21,21,5,22,8,-7,240:00
799,9804,14,10,26,9,1,25,7,106,33,78,42.3,22,26,84.6,18,41,43.9,4,33,37,25,23,12,12,8,7,240:00
800,9805,23,15,56,0,15,12,11,94,35,88,39.8,18,19,94.7,6,18,33.3,11,41,52,17,14,7,16,5,-17,240:00
801,9805,23,16,38,32,8,17,11,111,42,91,46.2,13,18,72.2,14,38,36.8,8,38,46,28,16,11,10,9,17,240:00
802,9806,20,2,44,16,13,21,12,100,38,81,46.9,17,20,85.0,7,27,25.9,10,27,37,21,26,7,12,3,-3,240:00
803,9806,20,10,44,7,15,18,12,103,36,74,48.6,20,23,87.0,11,30,36.7,9,26,35,22,19,6,19,2,3,240:00
804,9807,5,14,62,2,24,17,16,105,43,102,42.2,9,15,60.0,10,40,25.0,21,31,52,26,22,6,11,2,-10,240:00
805,9807,5,6,50,17,8,6,16,115,43,82,52.4,17,21,81.0,12,34,35.3,8,37,45,24,22,7,12,6,10,240:00
806,9808,25,4,36,1,25,11,8,105,39,96,40.6,9,16,56.2,18,42,42.9,15,39,54,23,15,5,9,0,-6,240:00
807,9808,25,4,38,25,4,13,9,111,41,88,46.6,12,14,85.7,17,39,43.6,8,40,48,28,11,4,7,7,6,240:00
808,9809,26,14,30,3,13,20,13,108,39,98,39.8,11,14,78.6,19,51,37.3,6,33,39,26,24,5,10,3,-9,240:00
809,9809,26,8,26,29,9,12,15,117,37,82,45.1,24,37,64.9,19,40,47.5,11,49,60,25,18,6,14,5,9,240:00
810,9810,19,10,36,0,16,8,10,95,29,83,34.9,28,35,80.0,9,32,28.1,10,23,33,21,24,7,14,5,-43,240:00
811,9810,19,23,52,45,20,30,13,138,49,91,53.8,20,28,71.4,20,41,48.8,18,32,50,28,26,12,13,6,43,240:00
812,9811,27,8,52,3,9,11,8,111,41,81,50.6,19,21,90.5,10,28,35.7,3,29,32,24,24,7,11,4,-7,240:00
813,9811,27,10,36,18,4,12,9,118,40,80,50.0,23,23,100,15,34,44.1,5,33,38,23,21,6,12,7,7,240:00
814,9812,40,13,54,21,16,13,13,123,46,91,50.5,14,17,82.4,17,39,43.6,14,38,52,20,16,5,11,2,18,240:00
815,9812,40,22,60,5,14,15,13,105,41,91,45.1,13,21,61.9,10,31,32.3,8,27,35,20,14,8,8,5,-18,240:00
816,9813,8,8,42,9,10,20,10,91,34,83,41.0,17,18,94.4,6,30,20.0,8,31,39,21,21,6,10,5,-6,240:00
817,9813,8,7,40,12,10,10,10,97,36,75,48.0,13,18,72.2,12,29,41.4,8,34,42,18,15,5,14,2,6,240:00
818,9814,17,15,56,6,13,9,9,121,45,92,48.9,21,27,77.8,10,31,32.3,12,39,51,29,21,7,13,8,5,240:00
819,9814,17,19,50,17,15,21,12,116,43,97,44.3,16,21,76.2,14,40,35.0,8,31,39,27,24,7,11,6,-5,240:00
820,9815,24,2,48,6,20,11,10,103,35,84,41.7,26,31,83.9,7,27,25.9,12,32,44,16,25,4,13,11,-6,240:00
821,9815,24,4,40,12,15,23,10,109,37,88,42.0,24,27,88.9,11,29,37.9,11,33,44,21,26,5,9,1,6,240:00
822,9816,9,14,36,0,9,9,12,97,33,90,36.7,20,28,71.4,11,38,28.9,12,30,42,20,22,5,10,1,-29,240:00
823,9816,9,13,56,30,7,11,12,126,46,87,52.9,23,26,88.5,11,36,30.6,10,41,51,34,20,7,11,3,29,240:00
824,9817,38,11,36,0,18,22,11,104,39,99,39.4,11,20,55.0,15,37,40.5,18,29,47,25,21,7,10,4,-15,240:00
825,9817,38,16,32,21,12,11,11,119,39,79,49.4,19,24,79.2,22,45,48.9,8,39,47,31,18,5,16,7,15,240:00
826,9818,4,16,48,5,9,21,9,117,45,95,47.4,16,18,88.9,11,35,31.4,8,34,42,32,23,6,9,6,5,240:00
827,9818,4,17,36,12,17,8,9,112,36,93,38.7,26,29,89.7,14,44,31.8,14,39,53,24,16,6,12,5,-5,240:00
828,9819,5,0,38,17,3,9,9,109,40,91,44.0,14,24,58.3,15,31,48.4,6,30,36,21,22,11,10,4,6,240:00
829,9819,5,17,50,8,27,14,9,103,36,94,38.3,22,27,81.5,9,37,24.3,20,45,65,23,20,6,18,6,-6,240:00
830,9820,25,2,46,2,13,9,9,101,39,97,40.2,13,14,92.9,10,38,26.3,16,34,50,24,15,5,8,5,-12,240:00
831,9820,25,11,48,22,10,16,11,113,42,87,48.3,15,16,93.8,14,34,41.2,8,36,44,25,16,6,7,6,12,240:00
832,9821,14,9,38,6,8,18,15,90,31,83,37.3,17,24,70.8,11,42,26.2,4,38,42,19,20,5,14,4,-18,240:00
833,9821,14,12,34,29,14,11,17,108,39,92,42.4,18,19,94.7,12,35,34.3,11,47,58,19,24,10,14,3,18,240:00
834,9822,15,19,44,35,11,16,14,109,40,90,44.4,16,18,88.9,13,31,41.9,11,48,59,27,15,7,11,12,32,240:00
835,9822,15,7,32,2,7,5,12,77,31,85,36.5,9,15,60.0,6,28,21.4,5,33,38,13,16,6,9,2,-32,240:00
836,9823,26,8,44,2,18,12,15,92,34,93,36.6,13,18,72.2,11,41,26.8,15,32,47,16,17,6,15,4,-31,240:00
837,9823,26,14,36,51,23,25,15,123,44,94,46.8,17,24,70.8,18,45,40.0,13,42,55,28,22,10,12,7,31,240:00
838,9824,22,9,56,26,26,28,12,110,40,100,40.0,20,28,71.4,10,44,22.7,21,28,49,21,20,14,11,9,14,240:00
839,9824,22,15,56,3,19,12,8,96,37,88,42.0,16,18,88.9,6,32,18.8,15,33,48,24,23,6,21,6,-14,240:00
840,9825,28,10,52,18,15,21,10,115,45,88,51.1,13,16,81.2,12,27,44.4,11,33,44,25,18,10,15,0,4,240:00
841,9825,28,17,70,7,20,22,8,111,49,93,52.7,8,16,50.0,5,20,25.0,11,33,44,23,16,9,15,4,-4,240:00
842,9826,19,18,46,5,22,24,9,119,42,95,44.2,22,27,81.5,13,35,37.1,16,34,50,24,20,10,7,4,1,240:00
843,9826,19,13,42,11,12,2,8,118,41,87,47.1,19,25,76.0,17,43,39.5,10,36,46,26,20,5,14,10,-1,240:00
844,9827,27,10,46,10,14,17,11,102,36,85,42.4,21,27,77.8,9,32,28.1,11,34,45,19,20,9,7,6,8,240:00
845,9827,27,13,46,9,12,6,10,94,33,80,41.2,21,29,72.4,7,31,22.6,11,38,49,17,19,4,13,0,-8,240:00
846,9828,20,13,42,12,15,24,9,100,35,76,46.1,21,29,72.4,9,29,31.0,12,39,51,22,19,9,16,3,8,240:00
847,9828,20,5,40,12,12,17,9,92,35,84,41.7,12,14,85.7,10,38,26.3,9,26,35,22,23,7,14,1,-8,240:00
848,9829,17,13,34,0,8,17,10,100,34,91,37.4,21,30,70.0,11,36,30.6,13,37,50,23,17,8,12,3,-6,240:00
849,9829,17,4,36,25,13,22,10,106,37,82,45.1,17,21,81.0,15,34,44.1,7,45,52,23,23,7,14,4,6,240:00
850,9830,9,2,38,2,7,4,14,100,38,78,48.7,9,11,81.8,15,33,45.5,7,30,37,26,15,6,17,5,-19,240:00
851,9830,9,28,42,24,11,32,16,119,45,88,51.1,14,20,70.0,15,39,38.5,12,31,43,25,18,12,9,7,19,240:00
852,9831,8,5,46,10,15,22,8,112,39,89,43.8,22,27,81.5,12,39,30.8,12,30,42,22,23,11,14,5,8,265:00
853,9831,8,12,40,11,13,25,9,104,35,85,41.2,24,29,82.8,10,32,31.2,12,35,47,17,24,5,18,3,-8,265:00
854,9832,28,11,56,10,12,13,11,120,45,86,52.3,22,28,78.6,8,22,36.4,9,37,46,26,23,4,15,2,5,240:00
855,9832,28,12,52,7,17,14,9,115,43,97,44.3,17,25,68.0,12,39,30.8,13,31,44,22,23,7,10,0,-5,240:00
856,9833,17,20,40,8,12,9,9,124,42,95,44.2,25,29,86.2,15,37,40.5,9,43,52,20,21,5,11,4,8,265:00
857,9833,17,16,46,12,17,8,9,116,42,104,40.4,19,24,79.2,13,46,28.3,14,38,52,25,25,3,11,5,-8,265:00
858,9834,5,21,48,12,13,11,15,106,39,93,41.9,16,21,76.2,12,41,29.3,12,37,49,26,16,11,10,11,7,240:00
859,9834,5,7,38,7,13,12,13,99,38,93,40.9,8,10,80.0,15,42,35.7,10,41,51,23,19,5,14,1,-7,240:00
860,9835,4,14,38,29,10,15,15,123,43,85,50.6,23,30,76.7,14,35,40.0,10,40,50,29,23,8,10,4,19,240:00
861,9835,4,18,40,0,16,13,17,104,34,91,37.4,25,28,89.3,11,48,22.9,15,30,45,25,24,6,11,5,-19,240:00
862,9836,6,16,50,11,2,35,9,113,44,96,45.8,10,12,83.3,15,35,42.9,8,32,40,26,22,12,13,6,-5,240:00
863,9836,6,10,42,11,16,25,8,118,42,84,50.0,17,22,77.3,17,36,47.2,7,39,46,27,16,5,21,6,5,240:00
864,9837,38,15,56,13,18,16,9,126,47,89,52.8,18,21,85.7,14,30,46.7,11,23,34,25,20,8,10,4,13,240:00
865,9837,38,6,62,14,15,12,9,113,42,82,51.2,20,26,76.9,9,29,31.0,11,29,40,25,20,6,14,3,-13,240:00
866,9838,10,7,34,0,11,15,12,93,34,95,35.8,14,19,73.7,11,45,24.4,9,35,44,16,18,7,8,1,-21,240:00
867,9838,10,9,44,24,12,11,14,114,42,87,48.3,15,17,88.2,15,36,41.7,10,46,56,23,18,5,15,6,21,240:00
868,9839,20,15,28,12,7,20,10,101,33,74,44.6,20,29,69.0,15,42,35.7,4,36,40,25,25,6,21,2,-12,240:00
869,9839,20,25,40,12,15,25,10,113,38,93,40.9,19,21,90.5,18,55,32.7,15,37,52,24,26,10,16,7,12,240:00
870,9840,41,10,54,0,13,15,10,102,36,84,42.9,23,36,63.9,7,31,22.6,13,32,45,23,23,5,19,3,-25,240:00
871,9840,41,11,52,31,19,24,11,127,44,96,45.8,27,32,84.4,12,29,41.4,12,40,52,33,26,13,10,2,25,240:00
872,9841,40,10,40,8,6,17,11,110,39,86,45.3,17,20,85.0,15,47,31.9,7,36,43,19,15,11,9,8,6,240:00
873,9841,40,4,42,8,5,9,11,104,37,82,45.1,15,22,68.2,15,36,41.7,4,39,43,21,18,7,12,4,-6,240:00
874,9842,1,11,44,21,7,21,9,124,45,88,51.1,22,24,91.7,12,26,46.2,8,36,44,26,11,10,9,5,18,240:00
875,9842,1,5,48,7,18,8,8,106,43,100,43.0,8,10,80.0,12,33,36.4,15,29,44,27,16,8,12,4,-18,240:00
876,9843,27,5,36,19,7,20,12,96,34,80,42.5,20,22,90.9,8,28,28.6,8,33,41,17,22,10,19,7,-20,240:00
877,9843,27,25,52,20,7,38,12,116,42,80,52.5,17,24,70.8,15,38,39.5,4,37,41,32,21,7,16,5,20,240:00
878,9844,29,6,58,8,15,13,10,121,44,94,46.8,21,25,84.0,12,38,31.6,13,30,43,27,26,9,13,1,-4,240:00
879,9844,29,4,60,10,17,19,11,125,45,86,52.3,23,34,67.6,12,33,36.4,14,29,43,21,21,4,14,4,4,240:00
880,9845,10,15,44,0,21,19,8,96,33,90,36.7,22,26,84.6,8,33,24.2,13,39,52,17,19,8,15,4,-11,240:00
881,9845,10,6,48,29,7,10,8,107,39,91,42.9,18,19,94.7,11,38,28.9,11,43,54,26,27,9,14,4,11,240:00
882,9846,22,14,62,3,21,17,11,115,45,100,45.0,14,19,73.7,11,35,31.4,15,30,45,24,20,8,12,6,-18,240:00
883,9846,22,26,44,24,7,16,11,133,49,88,55.7,12,15,80.0,23,40,57.5,7,37,44,32,21,5,15,7,18,240:00
884,9847,28,17,44,24,4,25,11,118,44,79,55.7,17,21,81.0,13,28,46.4,1,34,35,28,19,10,11,2,21,240:00
885,9847,28,10,34,4,21,12,9,97,34,92,37.0,17,22,77.3,12,39,30.8,17,34,51,13,20,7,15,1,-21,240:00
886,9848,6,14,42,38,5,22,18,123,48,86,55.8,10,16,62.5,17,34,50.0,6,41,47,32,24,11,13,1,35,240:00
887,9848,6,8,44,7,14,10,15,88,30,80,37.5,21,30,70.0,7,32,21.9,5,31,36,18,16,7,13,5,-35,240:00
888,9849,38,9,48,5,14,15,7,97,37,89,41.6,16,22,72.7,7,30,23.3,13,28,41,17,18,8,10,3,-17,240:00
889,9849,38,15,60,17,26,14,10,114,47,97,48.5,9,11,81.8,11,39,28.2,17,36,53,31,19,6,12,4,17,240:00
890,9850,1,10,64,40,12,16,12,132,52,89,58.4,15,21,71.4,13,27,48.1,9,40,49,33,15,8,12,5,32,240:00
891,9850,1,15,46,3,12,17,12,100,37,91,40.7,14,19,73.7,12,38,31.6,10,26,36,27,19,8,13,7,-32,240:00
892,9851,41,4,44,10,11,7,11,101,38,79,48.1,15,15,100,10,29,34.5,5,38,43,17,15,2,15,12,2,240:00
893,9851,41,2,48,10,15,14,11,99,38,94,40.4,12,14,85.7,11,33,33.3,10,31,41,23,15,7,9,4,-2,240:00
894,9852,2,6,40,7,11,13,15,88,34,92,37.0,10,15,66.7,10,34,29.4,12,39,51,20,20,4,10,7,-8,240:00
895,9852,2,10,52,24,11,9,15,96,38,87,43.7,14,19,73.7,6,24,25.0,8,45,53,21,15,7,10,6,8,240:00
896,9853,21,4,48,20,5,10,10,120,46,73,63.0,12,20,60.0,16,33,48.5,5,39,44,24,14,3,19,7,11,240:00
897,9853,21,2,40,0,10,24,10,109,40,92,43.5,12,14,85.7,17,47,36.2,9,22,31,24,19,9,8,2,-11,240:00
898,9854,23,14,42,6,9,13,10,98,38,89,42.7,11,13,84.6,11,27,40.7,6,33,39,27,21,8,13,4,1,240:00
